,Unnamed: 0,title,link,keyword
2785,2785,"Ini Wilayah dengan Kasus TB Terbanyak di RI, Ada Pulau Jawa",https://health.detik.com/berita-detikhealth/d-7838782/ini-wilayah-dengan-kasus-tb-terbanyak-di-ri-ada-pulau-jawa,tbc
2786,2786,UGM Bentuk Emergency Response Unit Bantu Korban Bencana di Sumatera,https://news.detik.com/berita/d-8266920/ugm-bentuk-emergency-response-unit-bantu-korban-bencana-di-sumatera,tbc
2789,2789,Arsjad Rasjid: Bill Gates Ingin Bantu RI Atasi Masalah Kesehatan-Pendidikan,https://news.detik.com/berita/d-7904396/arsjad-rasjid-bill-gates-ingin-bantu-ri-atasi-masalah-kesehatan-pendidikan,tbc
2790,2790,Canda Pratikno di Munas PMI: Tidak Biasanya Pak JK Serius Banget,https://news.detik.com/berita/d-7677959/canda-pratikno-di-munas-pmi-tidak-biasanya-pak-jk-serius-banget,tbc
2791,2791,Pria Paruh Baya di OKU Timur Ditemukan Tewas di Rumahnya,https://www.detik.com/sumbagsel/berita/d-8418886/pria-paruh-baya-di-oku-timur-ditemukan-tewas-di-rumahnya,tbc
2793,2793,Polisi Ungkap Hasil Autopsi Jurnalis Asal Palu Sulteng Tewas di Hotel Jakbar,https://www.detik.com/sulsel/berita/d-7857444/polisi-ungkap-hasil-autopsi-jurnalis-asal-palu-sulteng-tewas-di-hotel-jakbar,tbc
2796,2796,"RI dan Jerman Teken Perjanjian Konversi Utang Jadi Investasi Rp 1,26 T",https://finance.detik.com/berita-ekonomi-bisnis/d-7690848/ri-dan-jerman-teken-perjanjian-konversi-utang-jadi-investasi-rp-1-26-t,tbc
2797,2797,"Jabar Hari Ini: Ibu Bekap Anak di Subang, Warga Lawan Kalajengking",https://www.detik.com/jabar/berita/d-8364589/jabar-hari-ini-ibu-bekap-anak-di-subang-warga-lawan-kalajengking,tbc
2798,2798,Jamaah Haji Asal Probolinggo Meninggal 1 Jam Sebelum Pesawat Mendarat,https://www.detik.com/jatim/berita/d-7936094/jamaah-haji-asal-probolinggo-meninggal-1-jam-sebelum-pesawat-mendarat,tbc
2800,2800,"Dibantu Sahabat Baik, Kondisi Nafeeza Penderita Autoimun-Jantung Bocor Membaik",https://news.detik.com/berita/d-7900274/dibantu-sahabat-baik-kondisi-nafeeza-penderita-autoimun-jantung-bocor-membaik,tbc
2802,2802,3 Jurus Baru Prabowo Berantas Kemiskinan,https://finance.detik.com/berita-ekonomi-bisnis/d-8002350/3-jurus-baru-prabowo-berantas-kemiskinan,tbc
2803,2803,3 Jurus Prabowo Atasi Kemiskinan Meluncur Bulan Ini,https://finance.detik.com/berita-ekonomi-bisnis/d-8001606/3-jurus-prabowo-atasi-kemiskinan-meluncur-bulan-ini,tbc
2804,2804,14 Ribu Warga di Kota Jambi Segera Diskrining Antisipasi HIV/AIDS,https://www.detik.com/sumbagsel/berita/d-7821140/14-ribu-warga-di-kota-jambi-segera-diskrining-antisipasi-hiv-aids,tbc
2805,2805,Upaya Pemprov Jateng Tangani Korban Banjir Rob Demak,https://www.detik.com/jateng/berita/d-7961808/upaya-pemprov-jateng-tangani-korban-banjir-rob-demak,tbc
2806,2806,Walkot Eri Jamin Pengobatan HIV Warga Surabaya Tak Kena Efisiensi Anggaran,https://www.detik.com/jatim/berita/d-7784249/walkot-eri-jamin-pengobatan-hiv-warga-surabaya-tak-kena-efisiensi-anggaran,tbc
2807,2807,"Jelang Malam Tahun Baru, Stasiun Cikini Sepi dari Penumpang",https://news.detik.com/berita/d-7712160/jelang-malam-tahun-baru-stasiun-cikini-sepi-dari-penumpang,tbc
2809,2809,Keluarga Benarkan Jurnalis Palu Tewas di Jakbar Punya Riwayat Sakit Paru,https://news.detik.com/berita/d-7862696/keluarga-benarkan-jurnalis-palu-tewas-di-jakbar-punya-riwayat-sakit-paru,tbc
2811,2811,"Kepala Daerah Dipilih DPRD, Efektif atau Kemunduran Demokrasi?",https://news.detik.com/berita/d-8038496/kepala-daerah-dipilih-dprd-efektif-atau-kemunduran-demokrasi,tbc
2812,2812,23 Titik Panggung Pesta Tahun Baru Jakarta: Musik Multi Genre-Festival Cahaya,https://news.detik.com/berita/d-7707530/23-titik-panggung-pesta-tahun-baru-jakarta-musik-multi-genre-festival-cahaya,tbc
2813,2813,Jenis Cek Kesehatan Gratis di Puskesmas Samarinda untuk Semua Usia,https://www.detik.com/kalimantan/berita/d-7922661/jenis-cek-kesehatan-gratis-di-puskesmas-samarinda-untuk-semua-usia,tbc
2814,2814,"Surabaya Luncurkan 1.360 Kampung Pancasila, Perkuat Gotong Royong Warga",https://news.detik.com/berita/d-8060712/surabaya-luncurkan-1-360-kampung-pancasila-perkuat-gotong-royong-warga,tbc
2815,2815,"100 Hari Kerja Luthfi-Yasin, Kolaborasi Antarlini Beri Manfaat bagi Warga",https://www.detik.com/jateng/berita/d-7932470/100-hari-kerja-luthfi-yasin-kolaborasi-antarlini-beri-manfaat-bagi-warga,tbc
2816,2816,Mensos Tegaskan Sekolah Rakyat Setara Sekolah Unggulan,https://news.detik.com/berita/d-7925871/mensos-tegaskan-sekolah-rakyat-setara-sekolah-unggulan,tbc
2818,2818,Puluhan Dokter Surabaya Kritisi Kemkes: Dunia Medis Tak Baik-baik Saja!,https://www.detik.com/jatim/berita/d-7923923/puluhan-dokter-surabaya-kritisi-kemkes-dunia-medis-tak-baik-baik-saja,tbc
2819,2819,"Ibunda Raisa Idap Kanker Paru Stadium 4, Berawal dari Batuk yang Tak Sembuh",https://health.detik.com/berita-detikhealth/d-7812707/ibunda-raisa-idap-kanker-paru-stadium-4-berawal-dari-batuk-yang-tak-sembuh,tbc
2820,2820,Daftar 43 Lokasi Parkir Saat Perayaan Malam Tahun Baru di Jakarta,https://news.detik.com/berita/d-7711156/daftar-43-lokasi-parkir-saat-perayaan-malam-tahun-baru-di-jakarta,tbc
2822,2822,Risiko Kesehatan yang Mengancam Korban Terdampak Banjir di Jabodetabek,https://health.detik.com/berita-detikhealth/d-7807491/risiko-kesehatan-yang-mengancam-korban-terdampak-banjir-di-jabodetabek,tbc
2823,2823,Teks Protokol Upacara 17 Agustus 2025 HUT ke-80 RI Resmi Kemensetneg,https://www.detik.com/jateng/berita/d-8064266/teks-protokol-upacara-17-agustus-2025-hut-ke-80-ri-resmi-kemensetneg,tbc
2824,2824,Now or Never! Ini Kesempatan Terakhir RI Lepas dari Jebakan Kelas Menengah,https://finance.detik.com/berita-ekonomi-bisnis/d-7822152/now-or-never-ini-kesempatan-terakhir-ri-lepas-dari-jebakan-kelas-menengah,tbc
2825,2825,Demam Naik Turun? 7 Penyakit Ini Bisa Jadi Penyebabnya,https://health.detik.com/berita-detikhealth/d-7673213/demam-naik-turun-7-penyakit-ini-bisa-jadi-penyebabnya,tbc
2826,2826,Kronologi dan Fakta Kisah Pilu Raya serta Cacing di Tubuhnya,https://www.detik.com/jabar/berita/d-8076650/kronologi-dan-fakta-kisah-pilu-raya-serta-cacing-di-tubuhnya,tbc
2827,2827,"Dimulai Besok, Program Cek Kesehatan Gratis Saat Ultah Belum Digelar Serentak",https://www.detik.com/jogja/berita/d-7756946/dimulai-besok-program-cek-kesehatan-gratis-saat-ultah-belum-digelar-serentak,tbc
2828,2828,"Prediksi Dokter soal Tren Penyakit 2025, Apa Saja yang Perlu Diwaspadai?",https://health.detik.com/berita-detikhealth/d-7707936/prediksi-dokter-soal-tren-penyakit-2025-apa-saja-yang-perlu-diwaspadai,tbc
2829,2829,"Fakta-fakta CKG Sekolah, Masalah Kebugaran dan Kejiwaan Siswa Jadi Sorotan",https://health.detik.com/berita-detikhealth/d-8039416/fakta-fakta-ckg-sekolah-masalah-kebugaran-dan-kejiwaan-siswa-jadi-sorotan,tbc
2831,2831,"Prabowo Naikkan Gaji ASN hingga Pejabat Negara, Intip Besarannya",https://www.detik.com/jabar/berita/d-8120065/prabowo-naikkan-gaji-asn-hingga-pejabat-negara-intip-besarannya,tbc
2834,2834,Saran Guru Besar FKUI soal Program Medical Check-Up Gratis Prabowo-Gibran,https://health.detik.com/berita-detikhealth/d-7559261/saran-guru-besar-fkui-soal-program-medical-check-up-gratis-prabowo-gibran,tbc
2835,2835,"Mengenal Pneumonia Bilateral, Diidap Paus Fransiskus Sebelum Meninggal",https://health.detik.com/berita-detikhealth/d-7879331/mengenal-pneumonia-bilateral-diidap-paus-fransiskus-sebelum-meninggal,tbc
2836,2836,"Daftar Beasiswa Kuliah Luar Negeri 2026 Terbaru, Ada yang Tanpa TOEFL/IELTS!",https://www.detik.com/bali/berita/d-8308381/daftar-beasiswa-kuliah-luar-negeri-2026-terbaru-ada-yang-tanpa-toefl-ielts,tbc
2837,2837,"Jenazah Jurnalis Tewas di Hotel Jakbar Telah Diautopsi, Ini Hasilnya",https://news.detik.com/berita/d-7856781/jenazah-jurnalis-tewas-di-hotel-jakbar-telah-diautopsi-ini-hasilnya,tbc
2839,2839,"Operasi Keselamatan Semeru di Kota Probolinggo Digelar, Ini Sasarannya",https://www.detik.com/jatim/berita/d-7771467/operasi-keselamatan-semeru-di-kota-probolinggo-digelar-ini-sasarannya,tbc
2841,2841,"Tutup Masa Sidang DPR, Puan Soroti Lonjakan PHK hingga Dampak Tarif Trump",https://news.detik.com/berita/d-7936135/tutup-masa-sidang-dpr-puan-soroti-lonjakan-phk-hingga-dampak-tarif-trump,tbc
2844,2844,"Bakal Ada Medical Check-Up Gratis di Era Prabowo, Ini Saran Pakar soal Prioritas",https://health.detik.com/berita-detikhealth/d-7558932/bakal-ada-medical-check-up-gratis-di-era-prabowo-ini-saran-pakar-soal-prioritas,tbc
2845,2845,Jabar Hari Ini: Ledakan Amunisi Tewaskan 13 Orang di Garut,https://www.detik.com/jabar/berita/d-7911465/jabar-hari-ini-ledakan-amunisi-tewaskan-13-orang-di-garut,tbc
2846,2846,"Lanjut Jadi Menkes Lagi, BGS Ungkap 3 Pesan Khusus dari Presiden Prabowo",https://health.detik.com/berita-detikhealth/d-7600059/lanjut-jadi-menkes-lagi-bgs-ungkap-3-pesan-khusus-dari-presiden-prabowo,tbc
2847,2847,Jubir PCO Tegaskan Program Makan Bergizi Gratis Tak Pangkas Anggaran Lain,https://news.detik.com/berita/d-7738536/jubir-pco-tegaskan-program-makan-bergizi-gratis-tak-pangkas-anggaran-lain,tbc
2849,2849,"Kalender Maret 2025: Hari Libur, Cuti Bersama, dan Tanggal Penting",https://news.detik.com/berita/d-7789158/kalender-maret-2025-hari-libur-cuti-bersama-dan-tanggal-penting,tbc
2851,2851,Penyebab Azoospermia yang Bikin Pria Mandul,https://www.detik.com/sumut/berita/d-7685815/penyebab-azoospermia-yang-bikin-pria-mandul,tbc
2852,2852,"Dokter Sebut 20 Persen Pria Mandul di RI Idap Azoospermia, Kondisi Apa Itu?",https://health.detik.com/berita-detikhealth/d-7684802/dokter-sebut-20-persen-pria-mandul-di-ri-idap-azoospermia-kondisi-apa-itu,tbc
2853,2853,Ngeri! Setiap 1 Jam Orang Meninggal karena Kecelakaan Lalu Lintas,https://oto.detik.com/berita/d-7690862/ngeri-setiap-1-jam-orang-meninggal-karena-kecelakaan-lalu-lintas,tbc
2855,2855,"Resmi Dilantik Jadi Presiden RI ke-8, Ingat Lagi Janji Prabowo soal Kesehatan",https://health.detik.com/berita-detikhealth/d-7598229/resmi-dilantik-jadi-presiden-ri-ke-8-ingat-lagi-janji-prabowo-soal-kesehatan,tbc
2856,2856,"Saat Jakarta Legalkan Judi: Kasino di Tengah Kota, Toto di Pinggir Pantai",https://finance.detik.com/berita-ekonomi-bisnis/d-7939702/saat-jakarta-legalkan-judi-kasino-di-tengah-kota-toto-di-pinggir-pantai,tbc
2858,2858,20 Persen Pria Mandul di Indonesia Akibat Azoospermia,https://www.detik.com/jabar/berita/d-7685100/20-persen-pria-mandul-di-indonesia-akibat-azoospermia,tbc
2859,2859,10 Penyebab Kelenjar Getah Bening Membengkak dan Cara Mengatasinya,https://health.detik.com/berita-detikhealth/d-7697864/10-penyebab-kelenjar-getah-bening-membengkak-dan-cara-mengatasinya,tbc
2860,2860,"Fakta-fakta Azoospermia, Penyebab 20 Persen Kemandulan Pria Indonesia",https://health.detik.com/berita-detikhealth/d-7685971/fakta-fakta-azoospermia-penyebab-20-persen-kemandulan-pria-indonesia,tbc
2861,2861,"Pria Usia 28 di Simalungun Kena Kanker Rektum Stadium 3B, Awalnya Alami BAB Berdarah",https://health.detik.com/berita-detikhealth/d-7801260/pria-usia-28-di-simalungun-kena-kanker-rektum-stadium-3b-awalnya-alami-bab-berdarah,tbc
2862,2862,"Diidap 20 Persen Pria Mandul di Indonesia, Kenali Penyebab Azoospermia",https://health.detik.com/berita-detikhealth/d-7685221/diidap-20-persen-pria-mandul-di-indonesia-kenali-penyebab-azoospermia,tbc
2863,2863,Warga Pangkalpinang Ditemukan Tewas Mengapung,https://www.detik.com/sumbagsel/berita/d-7656394/warga-pangkalpinang-ditemukan-tewas-mengapung,tbc
2864,2864,Pemeriksaan Kesehatan Gratis di Jateng Bisa Diakses di 881 Puskesmas,https://www.detik.com/jateng/berita/d-7771565/pemeriksaan-kesehatan-gratis-di-jateng-bisa-diakses-di-881-puskesmas,tbc
2866,2866,Anak Makan Sambil Nonton Gadget Bisa Bikin GTM? Dokter Bilang Gini,https://health.detik.com/berita-detikhealth/d-7743926/anak-makan-sambil-nonton-gadget-bisa-bikin-gtm-dokter-bilang-gini,tbc
2867,2867,"Renungan Harian Katolik Minggu, 4 Mei: Santa Gemma Galgani",https://www.detik.com/sulsel/berita/d-7898314/renungan-harian-katolik-minggu-4-mei-santa-gemma-galgani,tbc
2869,2869,Prabowo Siapkan Medical Check Up Gratis untuk 52 Juta Penduduk Tahun Depan,https://health.detik.com/berita-detikhealth/d-7557425/prabowo-siapkan-medical-check-up-gratis-untuk-52-juta-penduduk-tahun-depan,tbc
2870,2870,Survei LSI Ungkap Mayoritas Responden Setuju Makan Bergizi Gratis-3 Juta Rumah,https://news.detik.com/berita/d-7764496/survei-lsi-ungkap-mayoritas-responden-setuju-makan-bergizi-gratis-3-juta-rumah,tbc
2872,2872,"Jadi Menkes Lagi,  Budi Gunadi Janji Bakal Tambah RS dan Dokter Spesialis",https://health.detik.com/berita-detikhealth/d-7599607/jadi-menkes-lagi-budi-gunadi-janji-bakal-tambah-rs-dan-dokter-spesialis,tbc
2873,2873,"Jadi Menkes Lagi,  Budi Gunadi Janji Bakal Tambah RS dan Dokter Spesialis",https://health.detik.com/berita-detikhealth/d-7599607/jadi-menkes-lagi-budi-gunadi-janji-bakal-tambah-rs-dan-dokter-spesialis,tbc
2874,2874,Rincian 7 Program Prioritas Prabowo Habiskan Anggaran Rp 121 Triliun,https://finance.detik.com/berita-ekonomi-bisnis/d-7569306/rincian-7-program-prioritas-prabowo-habiskan-anggaran-rp-121-triliun,tbc
2875,2875,7 Program Prioritas Prabowo Telan Anggaran Rp 121 Triliun,https://finance.detik.com/berita-ekonomi-bisnis/d-7568392/7-program-prioritas-prabowo-telan-anggaran-rp-121-triliun,tbc
2877,2877,Cerita Perjuangan Siswi 9 Tahun di Surabaya Lawan HIV Stadium Akhir,https://www.detik.com/jatim/berita/d-7601749/cerita-perjuangan-siswi-9-tahun-di-surabaya-lawan-hiv-stadium-akhir,tbc
2878,2878,Budi Gunadi Temui Prabowo: Beliau Mau agar Masyarakat Sehat Terus,https://news.detik.com/berita/d-7587958/budi-gunadi-temui-prabowo-beliau-mau-agar-masyarakat-sehat-terus,tbc
2879,2879,Kemenkes Kirim Bantuan Obat hingga Tim Medis untuk Korban Erupsi Lewotobi,https://www.detik.com/bali/berita/d-7633260/kemenkes-kirim-bantuan-obat-hingga-tim-medis-untuk-korban-erupsi-lewotobi,tbc
2880,2880,"Ngantor Lagi di Kemenkes, Budi Gunadi: Selamat Bertemu Saya Kembali",https://health.detik.com/berita-detikhealth/d-7598711/ngantor-lagi-di-kemenkes-budi-gunadi-selamat-bertemu-saya-kembali,tbc
2881,2881,"Awal Mula Pria Usia 28 di Simalungun Kena Kanker Rektum Stadium 3B, Ini Gejalanya",https://health.detik.com/berita-detikhealth/d-7801490/awal-mula-pria-usia-28-di-simalungun-kena-kanker-rektum-stadium-3b-ini-gejalanya,tbc
2882,2882,"Menko PMK Rapat Bersama Menteri, Bahas Pembangunan Sekolah-Rumah Sakit",https://news.detik.com/berita/d-7624029/menko-pmk-rapat-bersama-menteri-bahas-pembangunan-sekolah-rumah-sakit,tbc
2883,2883,"Pemerintah Siapkan Rp 1,7 T untuk Kado Ultah Skrining Kesehatan Warga RI",https://health.detik.com/berita-detikhealth/d-7634206/pemerintah-siapkan-rp-1-7-t-untuk-kado-ultah-skrining-kesehatan-warga-ri,tbc
2884,2884,Menilik Rencana Program Medical Check-Up Gratis Era Prabowo - Gibran,https://health.detik.com/berita-detikhealth/d-7559289/menilik-rencana-program-medical-check-up-gratis-era-prabowo-gibran,tbc
2885,2885,"Prabowo-Gibran Resmi Jadi Presiden & Wapres, Ini Program Andalan Telan Rp 121 T",https://finance.detik.com/berita-ekonomi-bisnis/d-7596557/prabowo-gibran-resmi-jadi-presiden-wapres-ini-program-andalan-telan-rp-121-t,tbc
2886,2886,Kakorlantas: Tiap 1 Jam Ada Korban Meninggal Akibat Kecelakaan Lalu Lintas,https://news.detik.com/berita/d-7687317/kakorlantas-tiap-1-jam-ada-korban-meninggal-akibat-kecelakaan-lalu-lintas,tbc
2888,2888,Apa Itu Propolis? Berikut Penjelasan dan Manfaatnya bagi Kesehatan,https://www.detik.com/sumbagsel/berita/d-7575934/apa-itu-propolis-berikut-penjelasan-dan-manfaatnya-bagi-kesehatan,tbc
2889,2889,7 Contoh Khutbah Idul Fitri 2026 Menyentuh Hati dan Membuat Jemaah Menangis,https://www.detik.com/jateng/berita/d-8404828/7-contoh-khutbah-idul-fitri-2026-menyentuh-hati-dan-membuat-jemaah-menangis,tbc
2891,2891,Peringatan HKN ke-60 Momentum Realisasikan Percepatan Program Kesehatan,https://www.detik.com/jatim/berita/d-7638494/peringatan-hkn-ke-60-momentum-realisasikan-percepatan-program-kesehatan,tbc
2894,2894,Said Abdullah: Kenaikan PPN Jadi 12% Amanat UU HPP yang Berlaku Sejak 2021,https://news.detik.com/berita/d-7701360/said-abdullah-kenaikan-ppn-jadi-12-amanat-uu-hpp-yang-berlaku-sejak-2021,tbc
2895,2895,Pesan Guru Besar FKUI untuk Program Makan Bergizi Gratis Prabowo-Gibran,https://health.detik.com/berita-detikhealth/d-7599602/pesan-guru-besar-fkui-untuk-program-makan-bergizi-gratis-prabowo-gibran,tbc
2896,2896,"Masuk Pemerintahan Prabowo-Gibran, Program JKN BPJS Kesehatan Dipastikan Lanjut",https://health.detik.com/berita-detikhealth/d-7557209/masuk-pemerintahan-prabowo-gibran-program-jkn-bpjs-kesehatan-dipastikan-lanjut,tbc
2897,2897,Gayatri Pemkot Mojokerto Dinobatkan Jadi Top Inovasi Layanan Publik,https://www.detik.com/jatim/berita/d-7578829/gayatri-pemkot-mojokerto-dinobatkan-jadi-top-inovasi-layanan-publik,tbc
2899,2899,"Sambut HKN Ke-60, Pemprov DKI Gencarkan Kampanye No Mager-Jaga Lingkungan",https://news.detik.com/berita/d-7629812/sambut-hkn-ke-60-pemprov-dki-gencarkan-kampanye-no-mager-jaga-lingkungan,tbc
2900,2900,"Instruksi Prabowo ke Menkes, Minta Serius Atasi Kekurangan Dokter di Indonesia",https://health.detik.com/berita-detikhealth/d-7598866/instruksi-prabowo-ke-menkes-minta-serius-atasi-kekurangan-dokter-di-indonesia,tbc
2901,2901,Pesan Wabup Gresik di HUT KORPRI & PGRI: Tingkatkan Profesionalisme,https://www.detik.com/jatim/berita/d-7663148/pesan-wabup-gresik-di-hut-korpri-pgri-tingkatkan-profesionalisme,tbc
2902,2902,"Rencana Program Medical Check-up Gratis Era Prabowo-Gibran, Siapa Saja yang Dapat?",https://health.detik.com/berita-detikhealth/d-7558815/rencana-program-medical-check-up-gratis-era-prabowo-gibran-siapa-saja-yang-dapat,tbc
2903,2903,Kata BPJS Kesehatan Terkait Wacana Medical Check-Up Gratis era Prabowo,https://health.detik.com/berita-detikhealth/d-7558552/kata-bpjs-kesehatan-terkait-wacana-medical-check-up-gratis-era-prabowo,tbc
2904,2904,"Uji Klinis di RI Makin Turun Tiap Tahun, Kalah Jauh dari Singapura-Thailand",https://health.detik.com/berita-detikhealth/d-7590469/uji-klinis-di-ri-makin-turun-tiap-tahun-kalah-jauh-dari-singapura-thailand,tbc
2905,2905,Pj Walkot Pekanbaru Ucapkan Selamat-Siap Sukseskan Program 100 Hari Presiden,https://www.detik.com/sumut/berita/d-7599225/pj-walkot-pekanbaru-ucapkan-selamat-siap-sukseskan-program-100-hari-presiden,tbc
2906,2906,"Pongrekun Pertanyakan Tes PCR untuk Diagnosis COVID, Kemenkes Bilang Gini",https://health.detik.com/berita-detikhealth/d-7575457/pongrekun-pertanyakan-tes-pcr-untuk-diagnosis-covid-kemenkes-bilang-gini,tbc
2907,2907,Program JKN Bantu Mega & Keluarga Dapat Akses Layanan Kesehatan Gratis,https://news.detik.com/berita/d-7477855/program-jkn-bantu-mega-keluarga-dapat-akses-layanan-kesehatan-gratis,tbc
2908,2908,"Kisah Shella Selpi Lizah, TikToker yang Meninggal usai Lawan Kanker Ovarium",https://health.detik.com/berita-detikhealth/d-7518792/kisah-shella-selpi-lizah-tiktoker-yang-meninggal-usai-lawan-kanker-ovarium,tbc
2910,2910,Ingin Liburan Sambil Kerja di Australia? Begini Cara dan Syaratnya,https://finance.detik.com/berita-ekonomi-bisnis/d-7770249/ingin-liburan-sambil-kerja-di-australia-begini-cara-dan-syaratnya,tbc
2911,2911,"Bakal Ada Medical Check Up Gratis, Ini Usul BKKBN soal Kesehatan Reproduksi",https://health.detik.com/berita-detikhealth/d-7562384/bakal-ada-medical-check-up-gratis-ini-usul-bkkbn-soal-kesehatan-reproduksi,tbc
2912,2912,Persiapan Libur Akhir Tahun: Mitigasi Macet hingga Pembatasan Angkutan,https://news.detik.com/berita/d-7687904/persiapan-libur-akhir-tahun-mitigasi-macet-hingga-pembatasan-angkutan,tbc
2913,2913,"Empat Pimpinan DPRD Sumsel 2024-2029 Dilantik, Sudah Lengkap 75 Anggota",https://www.detik.com/sumbagsel/berita/d-7588685/empat-pimpinan-dprd-sumsel-2024-2029-dilantik-sudah-lengkap-75-anggota,tbc
2914,2914,"Skrining 14 Penyakit Sudah Duluan Gratis, Bakal Tambah Lagi di Era Prabowo?",https://health.detik.com/berita-detikhealth/d-7559642/skrining-14-penyakit-sudah-duluan-gratis-bakal-tambah-lagi-di-era-prabowo,tbc
2915,2915,Kata Kemenkes RI Soal Rencana Medical Checkup Gratis di Era Prabowo-Gibran,https://health.detik.com/berita-detikhealth/d-7559390/kata-kemenkes-ri-soal-rencana-medical-checkup-gratis-di-era-prabowo-gibran,tbc
2917,2917,Heru Budi Serahkan 20 Kunci Rumah Korban Kebakaran di Menteng Jakpus,https://news.detik.com/berita/d-7568018/heru-budi-serahkan-20-kunci-rumah-korban-kebakaran-di-menteng-jakpus,tbc
2918,2918,"15 Tanda-tanda Meninggal Husnul Khatimah, Berikut Penjelasan Lengkap Dalilnya",https://www.detik.com/sumbagsel/berita/d-7831514/15-tanda-tanda-meninggal-husnul-khatimah-berikut-penjelasan-lengkap-dalilnya,tbc
2919,2919,Janji Al Haris Sulap RSUD Jambi Jadi Bertaraf Nasional,https://www.detik.com/sumbagsel/berita/d-7592263/janji-al-haris-sulap-rsud-jambi-jadi-bertaraf-nasional,tbc
2921,2921,Masa Penahanan Meita Bos Daycare Penganiaya Balita Diperpanjang 40 Hari,https://news.detik.com/berita/d-7500646/masa-penahanan-meita-bos-daycare-penganiaya-balita-diperpanjang-40-hari,tbc
2922,2922,Seperti Apa Rasanya Hidup dengan Satu Paru-paru? Paus Fransiskus Juga Mengalami,https://health.detik.com/berita-detikhealth/d-7525839/seperti-apa-rasanya-hidup-dengan-satu-paru-paru-paus-fransiskus-juga-mengalami,tbc
2923,2923,Balita Dianiaya Pemilik Daycare Alami Skoliosis dan Bercak di Paru-paru,https://news.detik.com/berita/d-7499775/balita-dianiaya-pemilik-daycare-alami-skoliosis-dan-bercak-di-paru-paru,tbc
2924,2924,Perdana! Pidato Lengkap Prabowo Beberkan RAPBN 2026,https://news.detik.com/berita/d-8063312/perdana-pidato-lengkap-prabowo-beberkan-rapbn-2026,tbc
2928,2928,"Aturan Ibadah Haji 2025 Makin Ketat, Ada Imbauan Kesehatan-Larangan Berpolitik",https://www.detik.com/jogja/berita/d-7518286/aturan-ibadah-haji-2025-makin-ketat-ada-imbauan-kesehatan-larangan-berpolitik,tbc
2929,2929,Napi di Lapas Gorontalo Ditemukan Tewas Tergantung di Kamar Mandi,https://www.detik.com/sulsel/berita/d-7490060/napi-di-lapas-gorontalo-ditemukan-tewas-tergantung-di-kamar-mandi,tbc
2931,2931,Anggaran Pendidikan 2025 Rp 722 T untuk Peningkatan Gizi-Renovasi Sekolah,https://news.detik.com/berita/d-7493195/anggaran-pendidikan-2025-rp-722-t-untuk-peningkatan-gizi-renovasi-sekolah,tbc
2932,2932,Pria Tewas Tergeletak di Pinggir Danau Kembang Iwak Palembang,https://www.detik.com/sumbagsel/berita/d-7482057/pria-tewas-tergeletak-di-pinggir-danau-kembang-iwak-palembang,tbc
2935,2935,Kabar Terkini Balita Korban Penganiayaan Daycare Depok,https://news.detik.com/berita/d-7500109/kabar-terkini-balita-korban-penganiayaan-daycare-depok,tbc
2936,2936,Kepala Bappenas Pastikan Gaji PNS Naik Bertahap!,https://finance.detik.com/berita-ekonomi-bisnis/d-7493720/kepala-bappenas-pastikan-gaji-pns-naik-bertahap,tbc
2937,2937,"APBN Pertama Prabowo-Gibran Rp 3.613 T, buat Bansos cs Rp 504,7 T",https://finance.detik.com/berita-ekonomi-bisnis/d-7493147/apbn-pertama-prabowo-gibran-rp-3-613-t-buat-bansos-cs-rp-504-7-t,tbc
2938,2938,Pentingnya Fasilitas Penunjang buat Pengembangan Kawasan Koridor Serang-Cilegon,https://www.detik.com/properti/berita/d-7461675/pentingnya-fasilitas-penunjang-buat-pengembangan-kawasan-koridor-serang-cilegon,tbc
2939,2939,Sekda Banyuasin Lakukan Monev Atasi Kenaikan Harga-Penyebaran Penyakit,https://www.detik.com/sumbagsel/berita/d-7429887/sekda-banyuasin-lakukan-monev-atasi-kenaikan-harga-penyebaran-penyakit,tbc
2940,2940,Perjuangan Paus Fransiskus Hidup dengan Satu Paru-paru Sejak 6 Dekade Lalu,https://www.detik.com/sumbagsel/berita/d-7526497/perjuangan-paus-fransiskus-hidup-dengan-satu-paru-paru-sejak-6-dekade-lalu,tbc
2941,2941,Kisah Paus Fransiskus Hidup dengan Satu Paru-paru Sejak Remaja,https://health.detik.com/berita-detikhealth/d-7524445/kisah-paus-fransiskus-hidup-dengan-satu-paru-paru-sejak-remaja,tbc
2942,2942,"Warga Kota Pasuruan Diminta Proaktif Daftar BPJS, Cukup Bawa KTP",https://www.detik.com/jatim/berita/d-7436530/warga-kota-pasuruan-diminta-proaktif-daftar-bpjs-cukup-bawa-ktp,tbc
2943,2943,"Jokowi Wanti-wanti Outbreak Kasus Polio, Minta Anak-anak Segera Divaksin",https://health.detik.com/berita-detikhealth/d-7454400/jokowi-wanti-wanti-outbreak-kasus-polio-minta-anak-anak-segera-divaksin,tbc
2944,2944,"5 Tahun Berdiri, Indonesian AID Dukung Diplomasi & Pembangunan Dunia",https://news.detik.com/berita/d-7593772/5-tahun-berdiri-indonesian-aid-dukung-diplomasi-pembangunan-dunia,tbc
