title,link,keyword
Rutin Jalan Kaki Terbukti Cegah Banyak Penyakit Plus Bikin Panjang Umur,https://health.detik.com/kebugaran/d-8007629/rutin-jalan-kaki-terbukti-cegah-banyak-penyakit-plus-bikin-panjang-umur,diabetes
Poster-poster Seru Bikinan WHO untuk Kampanye Beat Diabetes,https://health.detik.com/fotohealth/d-3181508/poster-poster-seru-bikinan-who-untuk-kampanye-beat-diabetes,diabetes
Kecanduan! Pria Ini Sehari Teguk 14 Kaleng Pepsi,https://food.detik.com/info-kuliner/d-7897945/kecanduan-pria-ini-sehari-teguk-14-kaleng-pepsi,diabetes
Undur-Undur Itu Hewan Apa? Ini Penjelasan Ilmiah & Manfaat Kesehatannya,https://inet.detik.com/science/d-7938777/undur-undur-itu-hewan-apa-ini-penjelasan-ilmiah-manfaat-kesehatannya,diabetes
"Daun Kelor Bisa Jadi Obat Alami Diabetes, Mitos atau Fakta? Begini Penjelasannya",https://health.detik.com/berita-detikhealth/d-7762723/daun-kelor-bisa-jadi-obat-alami-diabetes-mitos-atau-fakta-begini-penjelasannya,diabetes
Waspada! 6 Bahaya Minum Es Kopi Susu Setiap Hari yang Jarang Disadari,https://wolipop.detik.com/health-and-diet/d-8102801/waspada-6-bahaya-minum-es-kopi-susu-setiap-hari-yang-jarang-disadari,diabetes
"Umur 15 Tahun Sudah Cuci Darah, Kenapa Minuman Manis Bikin Gagal Ginjal?",https://health.detik.com/berita-detikhealth/d-8013730/umur-15-tahun-sudah-cuci-darah-kenapa-minuman-manis-bikin-gagal-ginjal,diabetes
"Manfaat Konsumsi Daun Insulin, Termasuk Diyakini Mampu Kelola Kadar Gula Darah",https://health.detik.com/berita-detikhealth/d-7891867/manfaat-konsumsi-daun-insulin-termasuk-diyakini-mampu-kelola-kadar-gula-darah,diabetes
Konsumsi Kimchi Ternyata Ampuh Cegah Kanker,https://www.detik.com/sumut/berita/d-8158754/konsumsi-kimchi-ternyata-ampuh-cegah-kanker,diabetes
Perhatian! Penderita Diabetes Harus Cek Hal Ini sebelum Berpuasa,https://20.detik.com/detikupdate/20230318-230318058/perhatian-penderita-diabetes-harus-cek-hal-ini-sebelum-berpuasa,diabetes
"Efek Makan Nasi Setiap Hari, Sehat atau Justru Berisiko?",https://food.detik.com/info-sehat/d-8210653/efek-makan-nasi-setiap-hari-sehat-atau-justru-berisiko,diabetes
"Stafsus BPIP Romo Benny Meninggal Dunia, Idap Diabetes Sejak Lama",https://www.detik.com/bali/berita/d-7573049/stafsus-bpip-romo-benny-meninggal-dunia-idap-diabetes-sejak-lama,diabetes
Konsumsi Dark Chocolate Bisa Turunkan Risiko Diabetes Tipe 2,https://food.detik.com/info-sehat/d-7708542/konsumsi-dark-chocolate-bisa-turunkan-risiko-diabetes-tipe-2,diabetes
Lihat Foto Nina Zatulini yang Manis iniNggakBikin Diabetes Kok,https://hot.detik.com/photo/d-3111086/lihat-foto-nina-zatulini-yang-manis-ini-i-nggak-i-bikin-diabetes-kok,diabetes
"9 Manfaat Sehat Madu Kelulut, Madu Istimewa dari Lebah Tanpa Sengat",https://food.detik.com/info-sehat/d-8009570/9-manfaat-sehat-madu-kelulut-madu-istimewa-dari-lebah-tanpa-sengat,diabetes
Ternyata! Sayur Ini Efektif Pangkas Kadar Gula Darah Tinggi 50%,https://www.detik.com/jabar/kuliner/d-7868492/ternyata-sayur-ini-efektif-pangkas-kadar-gula-darah-tinggi-50,diabetes
"Temuan Cek Kesehatan Gratis, Warga +62 Paling Banyak Kena Penyakit Ini",https://health.detik.com/berita-detikhealth/d-7964788/temuan-cek-kesehatan-gratis-warga-62-paling-banyak-kena-penyakit-ini,diabetes
"Turunkan Gula Darah dengan 5 Langkah Mudah, Tanpa Obat",https://www.detik.com/sumut/berita/d-8123340/turunkan-gula-darah-dengan-5-langkah-mudah-tanpa-obat,diabetes
"Turunkan Gula Darah dengan 5 Langkah Mudah, Tanpa Obat",https://www.detik.com/sumut/berita/d-8123340/turunkan-gula-darah-dengan-5-langkah-mudah-tanpa-obat,diabetes
Dokter Beberkan Ciri-ciri Kesemutan yang Menandakan Kena Penyakit Gula,https://health.detik.com/berita-detikhealth/d-8100363/dokter-beberkan-ciri-ciri-kesemutan-yang-menandakan-kena-penyakit-gula,diabetes
Urine Berbusa Tanda Penyakit Apa? Ini Kemungkinan Penyebabnya,https://health.detik.com/berita-detikhealth/d-7917247/urine-berbusa-tanda-penyakit-apa-ini-kemungkinan-penyebabnya,diabetes
Waspada Diabetes pada Anak,https://20.detik.com/e-life/20230303-230303121/waspada-diabetes-pada-anak,diabetes
"Bukan Stevia, Dokter Jantung Sebut Pemanis Ini Lebih Aman Buat Gula Darah",https://food.detik.com/info-sehat/d-7998419/bukan-stevia-dokter-jantung-sebut-pemanis-ini-lebih-aman-buat-gula-darah,diabetes
"Kata Ahli Metabolik soal Ukuran Jeans 33-34, Disebut Menkes Cepat Menghadap Allah",https://health.detik.com/berita-detikhealth/d-7914188/kata-ahli-metabolik-soal-ukuran-jeans-33-34-disebut-menkes-cepat-menghadap-allah,diabetes
Benarkah Air Kelapa Bisa Tingkatkan Kadar Gula Darah? Ini Penjelasan Dokter,https://health.detik.com/berita-detikhealth/d-7911825/benarkah-air-kelapa-bisa-tingkatkan-kadar-gula-darah-ini-penjelasan-dokter,diabetes
Ribuan Orang Ikuti Jakarta Diabetes Walk 2015,https://news.detik.com/foto-news/d-3071489/ribuan-orang-ikuti-jakarta-diabetes-walk-2015,diabetes
Jalan Kaki Seperti Ini Bisa Turunkan Risiko Diabetes dan Hipertensi,https://health.detik.com/berita-detikhealth/d-7718440/jalan-kaki-seperti-ini-bisa-turunkan-risiko-diabetes-dan-hipertensi,diabetes
"Cek Kesehatan Gratis Usia Sekolah Dimulai, Menkes Ungkap Temuan Penyakit Terbanyak",https://health.detik.com/berita-detikhealth/d-8011755/cek-kesehatan-gratis-usia-sekolah-dimulai-menkes-ungkap-temuan-penyakit-terbanyak,diabetes
Menkes Kaget Banyak Anak Kena Diabetes,https://www.detik.com/sumut/berita/d-7655961/menkes-kaget-banyak-anak-kena-diabetes,diabetes
Jurus Tropicana Slim Tekan Angka Diabates: Edukasi soal Bahaya Gula Berlebih,https://health.detik.com/berita-detikhealth/d-7870318/jurus-tropicana-slim-tekan-angka-diabates-edukasi-soal-bahaya-gula-berlebih,diabetes
Menkes Kaget Banyak Anak Kena Diabetes,https://www.detik.com/sumut/berita/d-7655961/menkes-kaget-banyak-anak-kena-diabetes,diabetes
Waspada! 3 Gejala Diabetes yang Muncul di Malam Hari hingga Ganggu Tidur,https://health.detik.com/berita-detikhealth/d-7744853/waspada-3-gejala-diabetes-yang-muncul-di-malam-hari-hingga-ganggu-tidur,diabetes
Jurus Tropicana Slim Tekan Angka Diabates: Edukasi soal Bahaya Gula Berlebih,https://health.detik.com/berita-detikhealth/d-7870318/jurus-tropicana-slim-tekan-angka-diabates-edukasi-soal-bahaya-gula-berlebih,diabetes
Penjelasan Kemenkes soal Dorong Cukai untuk Minuman Berpemanis,https://20.detik.com/detikupdate/20230217-230217065/penjelasan-kemenkes-soal-dorong-cukai-untuk-minuman-berpemanis,diabetes
"RI Segera Sahkan Nutri Level, Pakar Beri Catatan Penjelasan Level D Tak Dibuat 'Netral'",https://health.detik.com/berita-detikhealth/d-8443516/ri-segera-sahkan-nutri-level-pakar-beri-catatan-penjelasan-level-d-tak-dibuat-netral,diabetes
Banyak Gen Z Overweight dan Obesitas gegara Doyan Paket Promo-yang Penting Kenyang,https://health.detik.com/berita-detikhealth/d-8005669/banyak-gen-z-overweight-dan-obesitas-gegara-doyan-paket-promo-yang-penting-kenyang,diabetes
"'Biang Kerok' Kasus Gagal Ginjal Naik di Usia Muda, Makin Banyak yang Cuci Darah",https://health.detik.com/berita-detikhealth/d-7996906/biang-kerok-kasus-gagal-ginjal-naik-di-usia-muda-makin-banyak-yang-cuci-darah,diabetes
LKNU Ajak Warga NU Cegah Penyakit Diabetes Melitus,https://news.detik.com/foto-news/d-3032363/lknu-ajak-warga-nu-cegah-penyakit-diabetes-melitus,diabetes
5 Penyakit yang Dapat Diatasi dengan Rutin Minum Air Kelapa Muda,https://health.detik.com/berita-detikhealth/d-7964294/5-penyakit-yang-dapat-diatasi-dengan-rutin-minum-air-kelapa-muda,diabetes
7 Sayuran Ini Punya Manfaat Spesial Cegah Kanker hingga Diabetes,https://food.detik.com/info-sehat/d-7714494/7-sayuran-ini-punya-manfaat-spesial-cegah-kanker-hingga-diabetes,diabetes
Cerita Penderita Diabetes Rawat Jalan Pakai JKN Selama 5 Tahun,https://news.detik.com/berita/d-7544728/cerita-penderita-diabetes-rawat-jalan-pakai-jkn-selama-5-tahun,diabetes
Manfaat Habbatusauda untuk Kesehatan dan Cara Konsumsinya,https://www.detik.com/sumbagsel/berita/d-8422952/manfaat-habbatusauda-untuk-kesehatan-dan-cara-konsumsinya,diabetes
Manfaat Habbatusauda untuk Kesehatan dan Cara Konsumsinya,https://www.detik.com/sumbagsel/berita/d-8422952/manfaat-habbatusauda-untuk-kesehatan-dan-cara-konsumsinya,diabetes
Video: Terbaring di RS Tak Memutus Keinginan Jaja Miharja untuk Terus Berkarya,https://20.detik.com/detikupdate/20250603-250603050/video-terbaring-di-rs-tak-memutus-keinginan-jaja-miharja-untuk-terus-berkarya,diabetes
"Temuan Menkes: Perempuan Lebih Antusias Ikut CKG, Singgung Umur Panjang",https://health.detik.com/berita-detikhealth/d-7961150/temuan-menkes-perempuan-lebih-antusias-ikut-ckg-singgung-umur-panjang,diabetes
Cerita Suti Karno Berlatih Menggunakan Kaki Palsu: Enggak Mudah,https://20.detik.com/detikupdate/20230204-230204051/cerita-suti-karno-berlatih-menggunakan-kaki-palsu-enggak-mudah,diabetes
"Ilmuwan Muda UIN Suka Temukan Senyawa Baru, Diberi Nama Juanleoxy Fahrulanoside",https://www.detik.com/edu/edutainment/d-8095760/ilmuwan-muda-uin-suka-temukan-senyawa-baru-diberi-nama-juanleoxy-fahrulanoside,diabetes
"9 Manfaat Bawang Hitam Bagi Kesehatan, Cegah Diabetes hingga Obesitas",https://www.detik.com/sumbagsel/berita/d-7697663/9-manfaat-bawang-hitam-bagi-kesehatan-cegah-diabetes-hingga-obesitas,diabetes
"Kiwil Didiagnosis Diabetes, Istri Ungkap Perubahan Fisik dan Sikap",https://hot.detik.com/celeb/d-7678038/kiwil-didiagnosis-diabetes-istri-ungkap-perubahan-fisik-dan-sikap,diabetes
Keharuan di Pemakaman Frans Tumbuan,https://hot.detik.com/photo/d-2869469/keharuan-di-pemakaman-frans-tumbuan,diabetes
"Ingat, Tak Ada Larangan Makan Enak! Ini Tips Aman Menyantap Kue Lebaran",https://health.detik.com/berita-detikhealth/d-7849711/ingat-tak-ada-larangan-makan-enak-ini-tips-aman-menyantap-kue-lebaran,diabetes
"Ciri-ciri Diabetes Kering, Penyebab, dan Cara Merawat Lukanya",https://health.detik.com/berita-detikhealth/d-7676222/ciri-ciri-diabetes-kering-penyebab-dan-cara-merawat-lukanya,diabetes
"Oprah Winfrey Blak-blakan Jalani Diet GLP-1, Pakai Obat Diabetes untuk Turun BB",https://health.detik.com/diet/d-7755719/oprah-winfrey-blak-blakan-jalani-diet-glp-1-pakai-obat-diabetes-untuk-turun-bb,diabetes
"Studi: Orang Kaya Lebih Berisiko Kena Kanker, Orang Miskin Rentan Diabetes",https://health.detik.com/berita-detikhealth/d-7557806/studi-orang-kaya-lebih-berisiko-kena-kanker-orang-miskin-rentan-diabetes,diabetes
Bisa Rutin Dikonsumsi! 6 Sayuran Ini Ampuh Turunkan Kadar Gula Darah,https://food.detik.com/info-sehat/d-7831856/bisa-rutin-dikonsumsi-6-sayuran-ini-ampuh-turunkan-kadar-gula-darah,diabetes
"Malunya Menkes, Masalah Gigi Terbanyak Ditemukan saat Cek Kesehatan Gratis",https://health.detik.com/berita-detikhealth/d-7867473/malunya-menkes-masalah-gigi-terbanyak-ditemukan-saat-cek-kesehatan-gratis,diabetes
"Mahasiswa Unair Ciptakan Gummy Joy, Permen Jelly Ramah Diabetes",https://www.detik.com/jatim/jatim-moncer/d-7674792/mahasiswa-unair-ciptakan-gummy-joy-permen-jelly-ramah-diabetes,diabetes
Pola Hidup Tidak Baik Picu Diabetes?,https://20.detik.com/e-life/20221230-221230130/pola-hidup-tidak-baik-picu-diabetes,diabetes
"Sederet Manfaat Jalan Kaki Setelah Makan, Cukup Dilakukan 2 Menit",https://health.detik.com/kebugaran/d-7876258/sederet-manfaat-jalan-kaki-setelah-makan-cukup-dilakukan-2-menit,diabetes
Kagetnya Menkes Banyak Anak di RI Kena Diabetes,https://health.detik.com/berita-detikhealth/d-7655929/kagetnya-menkes-banyak-anak-di-ri-kena-diabetes,diabetes
"Pantas Disorot Menkes! Obesitas Sentral di RI Tembus 36,8 Persen, Naik Tiap Tahun",https://health.detik.com/berita-detikhealth/d-7916583/pantas-disorot-menkes-obesitas-sentral-di-ri-tembus-36-8-persen-naik-tiap-tahun,diabetes
Sopir Bus AKAP Jalani Tes Urine,https://news.detik.com/foto-news/d-2867103/sopir-bus-akap-jalani-tes-urine,diabetes
Rekomendasi 12 Makanan Penurun Gula Darah yang Cocok untuk Pengidap Diabetes,https://health.detik.com/berita-detikhealth/d-7558123/rekomendasi-12-makanan-penurun-gula-darah-yang-cocok-untuk-pengidap-diabetes,diabetes
Curhat Menkes usai Gaduh di Medsos: Apa yang Saya Omongin Salah Terus,https://health.detik.com/berita-detikhealth/d-7933788/curhat-menkes-usai-gaduh-di-medsos-apa-yang-saya-omongin-salah-terus,diabetes
"Mudah Didapat, Ini 7 Sayuran yang Efektif Mengontrol Kadar Gula Darah",https://health.detik.com/berita-detikhealth/d-7832762/mudah-didapat-ini-7-sayuran-yang-efektif-mengontrol-kadar-gula-darah,diabetes
"Jangan Disepelekan, Ini Tanda dan Dampak Gula Darah Tinggi pada Diabetes",https://health.detik.com/berita-detikhealth/d-7550507/jangan-disepelekan-ini-tanda-dan-dampak-gula-darah-tinggi-pada-diabetes,diabetes
Fuad Baradja Punya Riwayat Diabetes dan Hipertensi Sebelum Meninggal,https://www.detik.com/pop/trending/d-7675360/fuad-baradja-punya-riwayat-diabetes-dan-hipertensi-sebelum-meninggal,diabetes
"Berat Badan Naik Pasca Lebaran, Waspada Risiko Penyakit Kronis Mengintai",https://health.detik.com/berita-detikhealth/d-7867565/berat-badan-naik-pasca-lebaran-waspada-risiko-penyakit-kronis-mengintai,diabetes
"8 Manfaat Rutin Konsumsi Pare untuk Kesehatan, Cegah Kolesterol-Diabetes",https://health.detik.com/berita-detikhealth/d-7689753/8-manfaat-rutin-konsumsi-pare-untuk-kesehatan-cegah-kolesterol-diabetes,diabetes
"Ganti Gulanya, Cegah Diabetes Bersama Tropicana Slim",https://20.detik.com/special-coverage/20221116-221116080/ganti-gulanya-cegah-diabetes-bersama-tropicana-slim,diabetes
Pria Turun BB 20 Kg dan Atasi Diabetes dengan Dietnya,https://food.detik.com/info-kuliner/d-7683674/pria-turun-bb-20-kg-dan-atasi-diabetes-dengan-dietnya,diabetes
Minum 2-3 Cangkir Kopi Hitam Per Hari Bisa Cegah Diabetes? Ini Faktanya,https://health.detik.com/berita-detikhealth/d-7548846/minum-2-3-cangkir-kopi-hitam-per-hari-bisa-cegah-diabetes-ini-faktanya,diabetes
Peran Screening Kesehatan Rutin untuk Cegah Obesitas dan Diabetes,https://20.detik.com/detikupdate/20240901-240901082/peran-sreening-kesehatan-rutin-untuk-cegah-obesitas-dan-diabetes-,diabetes
Ahok Hadiri Indonesia Diabetes Leadership Forum,https://news.detik.com/foto-news/d-2747882/ahok-hadiri-indonesia-diabetes-leadership-forum,diabetes
"Pesan Jaja Miharja soal Makanan Berisiko Penyakit, Apaan Tuh?",https://www.detik.com/pop/trending/d-7944055/pesan-jaja-miharja-soal-makanan-berisiko-penyakit-apaan-tuh,diabetes
"Masih Muda Sudah Kena Serangan Jantung? Kata Dokter, Ini Jadi Penyebabnya",https://health.detik.com/berita-detikhealth/d-8030167/masih-muda-sudah-kena-serangan-jantung-kata-dokter-ini-jadi-penyebabnya,diabetes
"Pria Ini Minum 7 Liter Soda Setiap Hari, Begini Efek yang Terjadi Pada Tubuhnya",https://health.detik.com/true-story/d-7927454/pria-ini-minum-7-liter-soda-setiap-hari-begini-efek-yang-terjadi-pada-tubuhnya,diabetes
"Baru Umur 25 Sudah Kena Gagal Ginjal, Ini 5 Kebiasaan Pemicu Diam-diam",https://health.detik.com/berita-detikhealth/d-7955184/baru-umur-25-sudah-kena-gagal-ginjal-ini-5-kebiasaan-pemicu-diam-diam,diabetes
"Potret Makanan UPF Bikin Paha Manusia Mirip Daging Berlemak, Seserius Ini Efeknya",https://health.detik.com/berita-detikhealth/d-8451543/potret-makanan-upf-bikin-paha-manusia-mirip-daging-berlemak-seserius-ini-efeknya,diabetes
Jenis Aktivitas Fisik yang Bisa Dilakukan demi Cegah Stroke di Usia Muda,https://health.detik.com/berita-detikhealth/d-7926737/jenis-aktivitas-fisik-yang-bisa-dilakukan-demi-cegah-stroke-di-usia-muda,diabetes
Terungkap Sayuran yang Bisa Pangkas Kadar Gula Darah Tinggi hingga 50 Persen,https://health.detik.com/berita-detikhealth/d-7828699/terungkap-sayuran-yang-bisa-pangkas-kadar-gula-darah-tinggi-hingga-50-persen,diabetes
Awas! Terlalu Banyak Konsumsi Makanan Manis Bisa Sebabkan Resistensi Insulin,https://20.detik.com/e-flash/20221001-221001089/awas-terlalu-banyak-konsumsi-makanan-manis-bisa-sebabkan-resistensi-insulin,diabetes
"Hari Diabetes Sedunia: Sejarah, Tema, dan Cara Merayakannya",https://www.detik.com/sulsel/berita/d-7636879/hari-diabetes-sedunia-sejarah-tema-dan-cara-merayakannya,diabetes
Cara Mudah Menjaga Kesehatan Ginjal agar Terhindar dari Cuci Darah di Usia Muda,https://health.detik.com/berita-detikhealth/d-7880304/cara-mudah-menjaga-kesehatan-ginjal-agar-terhindar-dari-cuci-darah-di-usia-muda,diabetes
"Aktris Rebel Wilson Turun 36 Kg, Sempat Pakai Obat Diabetes untuk Diet",https://health.detik.com/diet/d-7702140/aktris-rebel-wilson-turun-36-kg-sempat-pakai-obat-diabetes-untuk-diet,diabetes
Cek Diabetes Lewat Aplikasi 'Dokter Diabetes',https://inet.detik.com/fotoinet/d-2605621/cek-diabetes-lewat-aplikasi-dokter-diabetes,diabetes
7 Perbedaan Diabetes Tipe 1 dan 2: Penyebab hingga Penanganan,https://health.detik.com/berita-detikhealth/d-7663599/7-perbedaan-diabetes-tipe-1-dan-2-penyebab-hingga-penanganan,diabetes
Begini Cara Mengatasi Gula Darah Turun Drastis Saat Mudik,https://food.detik.com/info-sehat/d-7841169/begini-cara-mengatasi-gula-darah-turun-drastis-saat-mudik,diabetes
"Buka-bukaan Elon Musk Pakai Obat Diabetes buat Diet, Sempat Kena Efek Samping",https://health.detik.com/berita-detikhealth/d-7706149/buka-bukaan-elon-musk-pakai-obat-diabetes-buat-diet-sempat-kena-efek-samping,diabetes
"Ciri-ciri Penyumbatan Pembuluh Darah di Otak, Jangan Sampai Terlambat",https://health.detik.com/berita-detikhealth/d-7901319/ciri-ciri-penyumbatan-pembuluh-darah-di-otak-jangan-sampai-terlambat,diabetes
"Urine Terlalu Bening? Waspada, 4 Penyakit Ini Mungkin Mengintai",https://health.detik.com/berita-detikhealth/d-7919306/urine-terlalu-bening-waspada-4-penyakit-ini-mungkin-mengintai,diabetes
"Diet GLP-1 Ngetren di Kalangan Gen Z, Pakai Obat Diabetes untuk Pangkas BB",https://health.detik.com/diet/d-7715358/diet-glp-1-ngetren-di-kalangan-gen-z-pakai-obat-diabetes-untuk-pangkas-bb,diabetes
"Hati-hati, Studi Baru Temukan Risiko Konsumsi Kayu Manis Terlalu Banyak",https://health.detik.com/berita-detikhealth/d-7909389/hati-hati-studi-baru-temukan-risiko-konsumsi-kayu-manis-terlalu-banyak,diabetes
"61,27% Penduduk RI Konsumsi Minuman Manis Lebih dari 1 Kali per Hari",https://20.detik.com/e-flash/20220928-220928074/61-27-penduduk-ri-konsumsi-minuman-manis-lebih-dari-1-kali-per-hari,diabetes
Catat! Ini 5 Roti Terbaik untuk Dikonsumsi Penderita Diabetes,https://food.detik.com/info-sehat/d-7522660/catat-ini-5-roti-terbaik-untuk-dikonsumsi-penderita-diabetes,diabetes
"Ada 500 Ribu Warga Singapura Kena Penyakit Ginjal, Inikah Pemicunya?",https://health.detik.com/berita-detikhealth/d-7841871/ada-500-ribu-warga-singapura-kena-penyakit-ginjal-inikah-pemicunya,diabetes
"Kasus Stroke Mulai Serang Usia Muda, Dokter Saraf Ungkap Biang Keroknya",https://health.detik.com/berita-detikhealth/d-7924506/kasus-stroke-mulai-serang-usia-muda-dokter-saraf-ungkap-biang-keroknya,diabetes
Mengintip Kegiatan Orang-orang Bertubuh Super Gemuk di China,https://health.detik.com/fotohealth/d-2344416/mengintip-kegiatan-orang-orang-bertubuh-super-gemuk-di-china,diabetes
"5 Jenis Minuman yang Baik Diminum Sebelum Tidur, Bikin Gula Darah Stabil",https://www.detik.com/sumut/berita/d-7978957/5-jenis-minuman-yang-baik-diminum-sebelum-tidur-bikin-gula-darah-stabil,diabetes
Bagaimana Penyakit Gula Darah Tinggi Bisa Menyebabkan Gagal Ginjal?,https://health.detik.com/berita-detikhealth/d-7873887/bagaimana-penyakit-gula-darah-tinggi-bisa-menyebabkan-gagal-ginjal,diabetes
"Penyebab Insomnia, Gejala, Bahaya, dan Cara Efektif Mengatasinya",https://www.detik.com/sumbagsel/berita/d-8450143/penyebab-insomnia-gejala-bahaya-dan-cara-efektif-mengatasinya,diabetes
"6 Air Rebusan Daun yang Bantu Mengobati Asam Urat, Diabetes, dan Hipertensi",https://food.detik.com/info-sehat/d-7518968/6-air-rebusan-daun-yang-bantu-mengobati-asam-urat-diabetes-dan-hipertensi,diabetes
"7 Manfaat Daun Kenikir, untuk Diabetes hingga Cegah Osteoporosis",https://www.detik.com/sumbagsel/berita/d-7641218/7-manfaat-daun-kenikir-untuk-diabetes-hingga-cegah-osteoporosis,diabetes
Dokter Spesialis Sarankan Pengidap Diabetes Olahraga 150 Menit per Minggu,https://www.detik.com/sumut/berita/d-7653806/dokter-spesialis-sarankan-pengidap-diabetes-olahraga-150-menit-per-minggu,diabetes
"Jangan Sepele Jika Lebih Sering Kencing Malam Hari, Bisa Jadi Tanda...",https://www.detik.com/sumut/berita/d-7948739/jangan-sepele-jika-lebih-sering-kencing-malam-hari-bisa-jadi-tanda,diabetes
Kemenkes RI Laporkan Peningkatan Prevalensi Penyakit Diabetes-Stroke,https://20.detik.com/e-flash/20220928-220928068/kemenkes-ri-laporkan-peningkatan-prevalensi-penyakit-diabetes-stroke,diabetes
"Tak Cuma Buncit, Kalap Makan saat Libur 'Cutiber' Bisa Picu Penyakit Serius",https://health.detik.com/berita-detikhealth/d-7938764/tak-cuma-buncit-kalap-makan-saat-libur-cutiber-bisa-picu-penyakit-serius,diabetes
"Kasus Diabetes Anak 'Ngegas', IDAI Minta Perketat Makanan-Minuman Tinggi Gula",https://health.detik.com/berita-detikhealth/d-7658495/kasus-diabetes-anak-ngegas-idai-minta-perketat-makanan-minuman-tinggi-gula,diabetes
Dokter Wanti-wanti Kebiasaan yang Picu Penyakit Ginjal Kronis di Usia Muda,https://health.detik.com/berita-detikhealth/d-7861928/dokter-wanti-wanti-kebiasaan-yang-picu-penyakit-ginjal-kronis-di-usia-muda,diabetes
"Stroke, Kondisi Tata Dado Memprihatinkan",https://hot.detik.com/photo/d-2195744/stroke-kondisi-tata-dado-memprihatinkan,diabetes
"Gegara Pola Makan Ekstrem, 5 Orang Ini Masuk Rumah Sakit hingga Tewas",https://food.detik.com/info-kuliner/d-8036941/gegara-pola-makan-ekstrem-5-orang-ini-masuk-rumah-sakit-hingga-tewas,diabetes
"5 Penyakit yang Bisa Dicegah jika Rutin Makan Labu Siam, Salah Satunya Diabetes",https://health.detik.com/berita-detikhealth/d-7686664/5-penyakit-yang-bisa-dicegah-jika-rutin-makan-labu-siam-salah-satunya-diabetes,diabetes
Daftar Minuman yang Dianggap 'Sehat' Tapi Bisa Bikin Anak Diabetes-Obesitas,https://health.detik.com/berita-detikhealth/d-7657935/daftar-minuman-yang-dianggap-sehat-tapi-bisa-bikin-anak-diabetes-obesitas,diabetes
Sederet 'Biang Kerok' Stroke Makin Sering Terjadi di Usia Muda,https://health.detik.com/berita-detikhealth/d-7930002/sederet-biang-kerok-stroke-makin-sering-terjadi-di-usia-muda,diabetes
"Pria Masuk UGD gegara Minum 22 Liter Susu Sehari, Ini yang Terjadi pada Tubuhnya",https://health.detik.com/berita-detikhealth/d-7774619/pria-masuk-ugd-gegara-minum-22-liter-susu-sehari-ini-yang-terjadi-pada-tubuhnya,diabetes
Dokter Ungkap Tak Pernah Temukan Galon Polikarbonat Bisa Picu Diabetes,https://health.detik.com/berita-detikhealth/d-7499445/dokter-ungkap-tak-pernah-temukan-galon-polikarbonat-bisa-picu-diabetes,diabetes
"7 Camilan yang Cocok untuk Pengidap Diabetes, Nggak Bikin Gula Darah Naik",https://health.detik.com/berita-detikhealth/d-7517109/7-camilan-yang-cocok-untuk-pengidap-diabetes-nggak-bikin-gula-darah-naik,diabetes
"Kondisi Terkini Lukas Enembe: Jantung Bocor, Diabetes-Darah Tinggi",https://20.detik.com/detikflash/20220926-220926119/kondisi-terkini-lukas-enembe-jantung-bocor-diabetes-darah-tinggi,diabetes
"Atur Kadar Gula Darah dengan Teknik Duduk-Berjalan 2/20, Ini Caranya",https://health.detik.com/kebugaran/d-7919305/atur-kadar-gula-darah-dengan-teknik-duduk-berjalan-2-20-ini-caranya,diabetes
Gejala Gula Darah Tinggi di Pagi Hari yang Perlu Dikenali,https://health.detik.com/berita-detikhealth/d-7721962/gejala-gula-darah-tinggi-di-pagi-hari-yang-perlu-dikenali,diabetes
"Hari Diabetes Sedunia, Tropicana Slim Gelar #Hands4Diabetes di 41 Kota",https://news.detik.com/adv-nhl-detikcom/d-7637163/hari-diabetes-sedunia-tropicana-slim-gelar-hands4diabetes-di-41-kota,diabetes
"Ibunda Sakit Keras, Shinta BachirShock",https://hot.detik.com/photo/d-1949772/ibunda-sakit-keras-shinta-bachir-i-shock-i,diabetes
"Gegara Hobi Minum Soda 7 Liter Sehari, Pria Ini Alami Sakit Kronos",https://food.detik.com/info-kuliner/d-7927213/gegara-hobi-minum-soda-7-liter-sehari-pria-ini-alami-sakit-kronos,diabetes
5 Minuman Tanpa Gula Ini Bisa Turunkan Kadar Gula Darah,https://food.detik.com/info-sehat/d-7844700/5-minuman-tanpa-gula-ini-bisa-turunkan-kadar-gula-darah,diabetes
"Hati-hati, 5 Menu Sarapan Ini Bisa Bikin Gula Darah Naik di Pagi Hari",https://health.detik.com/berita-detikhealth/d-7738867/hati-hati-5-menu-sarapan-ini-bisa-bikin-gula-darah-naik-di-pagi-hari,diabetes
Hati-hati! 4 Kebiasaan Ngemil Ini Bisa Picu Risiko Diabetes,https://food.detik.com/info-sehat/d-7505226/hati-hati-4-kebiasaan-ngemil-ini-bisa-picu-risiko-diabetes,diabetes
"IDAI Sebut Anak dengan Diabetes Lebih Rentan Terkena Gagal Ginjal, Ini Alasannya",https://health.detik.com/berita-detikhealth/d-7657862/idai-sebut-anak-dengan-diabetes-lebih-rentan-terkena-gagal-ginjal-ini-alasannya,diabetes
Tak Sempat Jalan Kaki? Latihan Simpel Ini Juga Bisa Turunkan Gula Darah Setelah Makan,https://health.detik.com/berita-detikhealth/d-7858157/tak-sempat-jalan-kaki-latihan-simpel-ini-juga-bisa-turunkan-gula-darah-setelah-makan,diabetes
