title,link,keyword
Video: BPOM Ungkap Efek Samping Uji Klinis 1 dan 2 Vaksin TBC,https://20.detik.com/detikupdate/20250515-250515126/video-bpom-ungkap-efek-samping-uji-klinis-1-dan-2-vaksin-tbc,tbc
"TBC di Indonesia Tembus 1 Juta Kasus, Apa Penyebabnya?",https://health.detik.com/berita-detikhealth/d-7927918/tbc-di-indonesia-tembus-1-juta-kasus-apa-penyebabnya,tbc
"Lucky Element Meninggal Kena TBC Ginjal, Sempat Cerita Sering Pingsan",https://www.detik.com/jogja/berita/d-8325671/lucky-element-meninggal-kena-tbc-ginjal-sempat-cerita-sering-pingsan,tbc
Video: Menkes Berencana Buat Program Vaksin TBC,https://20.detik.com/detikupdate/20250509-250509137/-video-menkes-berencana-buat-program-vaksin-tbc,tbc
Aksi Perangi TBC di Indonesia Diluncurkan,https://health.detik.com/fotohealth/d-6265200/aksi-perangi-tbc-di-indonesia-diluncurkan,tbc
Kata Pakar Soal Dokter Dipaksa Buka Masker oleh Keluarga Pasien TBC di Muba,https://www.detik.com/sumbagsel/berita/d-8061484/kata-pakar-soal-dokter-dipaksa-buka-masker-oleh-keluarga-pasien-tbc-di-muba,tbc
"267 PMI Dideportasi dari Malaysia, Ada Penderita TBC hingga Ibu Hamil",https://www.detik.com/sumut/hukum-dan-kriminal/d-8377264/267-pmi-dideportasi-dari-malaysia-ada-penderita-tbc-hingga-ibu-hamil,tbc
"Kasus TBC di Lombok Barat Capai 658, Dinkes Kejar Target 3.114 Temuan",https://www.detik.com/bali/nusra/d-7996573/kasus-tbc-di-lombok-barat-capai-658-dinkes-kejar-target-3-114-temuan,tbc
Video: Reaksi IDI soal Keluarga Pasien TBC Paksa Dokter Buka Masker,https://health.detik.com/detiktv/d-8060480/video-reaksi-idi-soal-keluarga-pasien-tbc-paksa-dokter-buka-masker,tbc
Komitmen Pemkab Sumedang Tekan Eliminasi TBC,https://www.detik.com/jabar/berita/d-8212166/komitmen-pemkab-sumedang-tekan-eliminasi-tbc,tbc
